transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
134219,18-06-2023,07:13:33,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,7,6,6
135784,19-06-2023,08:27:18,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,8,6,0
136551,19-06-2023,15:58:55,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,15,6,0
136717,19-06-2023,19:07:13,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,19,6,0
136910,20-06-2023,08:14:03,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
137036,20-06-2023,08:47:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
137181,20-06-2023,09:26:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,9,6,1
137192,20-06-2023,09:30:38,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,9,6,1
137283,20-06-2023,09:58:45,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,9,6,1
137375,20-06-2023,10:24:14,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,10,6,1
137568,20-06-2023,12:53:07,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,12,6,1
137836,20-06-2023,17:44:36,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,17,6,1
138201,21-06-2023,08:55:11,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,8,6,2
138252,21-06-2023,09:09:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,9,6,2
139049,21-06-2023,19:02:05,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,19,6,2
139054,21-06-2023,19:24:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,19,6,2
139194,22-06-2023,07:09:31,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,7,6,3
139250,22-06-2023,07:38:31,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,7,6,3
140119,22-06-2023,17:24:22,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,17,6,3
140123,22-06-2023,17:25:21,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,17,6,3
140565,23-06-2023,09:00:21,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
140715,23-06-2023,10:09:20,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,10,6,4
140740,23-06-2023,10:18:52,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,10,6,4
140976,23-06-2023,13:05:25,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,13,6,4
141000,23-06-2023,13:34:50,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,13,6,4
141023,23-06-2023,13:50:47,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,13,6,4
141088,23-06-2023,14:36:22,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,14,6,4
141368,23-06-2023,19:11:58,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,19,6,4
141408,23-06-2023,19:50:01,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,19,6,4
141681,24-06-2023,08:41:10,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,8,6,5
142163,24-06-2023,13:27:29,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,13,6,5
142255,24-06-2023,14:29:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,14,6,5
142462,24-06-2023,17:04:51,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,17,6,5
142544,24-06-2023,18:21:15,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,18,6,5
142805,25-06-2023,07:45:05,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,7,6,6
143392,25-06-2023,13:28:52,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,13,6,6
143486,25-06-2023,14:55:44,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,14,6,6
143737,25-06-2023,18:23:00,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,18,6,6
143777,25-06-2023,19:23:14,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,19,6,6
144936,26-06-2023,18:31:41,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,18,6,0
145237,27-06-2023,08:52:08,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
145637,27-06-2023,10:55:24,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,10,6,1
145741,27-06-2023,12:05:42,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,12,6,1
145850,27-06-2023,13:46:37,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,13,6,1
145851,27-06-2023,13:48:20,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,13,6,1
146160,27-06-2023,18:00:28,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,18,6,1
146231,27-06-2023,19:22:47,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,19,6,1
146729,28-06-2023,12:21:44,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,12,6,2
146744,28-06-2023,12:36:35,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,12,6,2
146816,28-06-2023,13:29:07,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,13,6,2
146965,28-06-2023,15:01:10,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,15,6,2
147665,29-06-2023,11:26:29,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,11,6,3
147800,29-06-2023,13:03:49,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,13,6,3
148124,29-06-2023,16:51:31,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,16,6,3
148758,30-06-2023,09:30:38,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
149414,30-06-2023,19:04:53,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,19,6,4
149425,30-06-2023,19:25:52,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,19,6,4
114405,01-06-2023,12:28:36,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,12,6,3
115043,01-06-2023,18:25:57,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,18,6,3
115145,01-06-2023,19:34:03,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,19,6,3
115325,02-06-2023,09:54:11,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
115335,02-06-2023,10:08:23,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,10,6,4
115432,02-06-2023,11:34:44,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,11,6,4
115463,02-06-2023,11:55:36,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,11,6,4
115665,02-06-2023,13:45:34,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,13,6,4
115897,02-06-2023,15:53:27,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,15,6,4
115970,02-06-2023,16:34:01,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,16,6,4
116034,02-06-2023,17:13:53,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,17,6,4
116062,02-06-2023,17:24:06,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,17,6,4
116312,02-06-2023,19:56:33,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,19,6,4
116613,03-06-2023,11:40:31,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,11,6,5
116637,03-06-2023,11:51:18,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,11,6,5
117226,03-06-2023,17:20:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,17,6,5
117352,03-06-2023,18:32:23,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,18,6,5
117507,04-06-2023,08:01:47,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,8,6,6
117614,04-06-2023,09:50:24,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,9,6,6
118720,05-06-2023,09:34:13,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,9,6,0
118837,05-06-2023,11:14:07,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,11,6,0
118875,05-06-2023,11:32:49,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,11,6,0
119168,05-06-2023,14:09:44,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,14,6,0
119798,06-06-2023,08:48:45,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
120312,06-06-2023,15:15:27,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,15,6,1
120672,06-06-2023,18:50:00,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,18,6,1
121631,07-06-2023,14:25:40,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,14,6,2
121881,07-06-2023,20:13:32,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,20,6,2
121888,07-06-2023,20:31:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,20,6,2
121956,08-06-2023,07:19:28,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,7,6,3
122297,08-06-2023,09:46:04,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,9,6,3
122322,08-06-2023,09:58:06,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,9,6,3
122684,08-06-2023,13:05:59,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,13,6,3
122914,08-06-2023,16:20:27,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,16,6,3
123108,08-06-2023,19:13:11,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,19,6,3
123361,09-06-2023,08:04:46,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,8,6,4
123459,09-06-2023,08:38:26,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,8,6,4
123564,09-06-2023,09:22:08,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
123652,09-06-2023,09:46:00,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
123856,09-06-2023,10:47:34,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,10,6,4
123920,09-06-2023,11:11:13,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,11,6,4
124179,09-06-2023,15:51:25,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,15,6,4
124288,09-06-2023,18:11:01,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,18,6,4
124848,10-06-2023,09:21:40,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,9,6,5
124885,10-06-2023,09:34:30,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,9,6,5
124962,10-06-2023,09:54:31,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,9,6,5
124990,10-06-2023,10:03:26,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,10,6,5
125778,11-06-2023,07:32:41,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,7,6,6
125858,11-06-2023,08:13:00,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,8,6,6
125916,11-06-2023,08:30:50,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,8,6,6
126536,11-06-2023,14:23:07,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,14,6,6
126602,11-06-2023,15:34:19,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,15,6,6
126703,11-06-2023,17:16:17,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,17,6,6
127074,12-06-2023,08:18:24,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,8,6,0
127447,12-06-2023,10:48:15,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,10,6,0
127506,12-06-2023,11:20:13,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,11,6,0
128281,13-06-2023,08:49:29,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
128392,13-06-2023,09:17:40,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,9,6,1
129095,13-06-2023,16:59:25,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,16,6,1
129128,13-06-2023,17:39:38,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,17,6,1
129861,14-06-2023,10:14:30,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,10,6,2
129891,14-06-2023,10:20:27,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,10,6,2
130393,14-06-2023,18:50:32,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,18,6,2
130621,15-06-2023,07:39:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,7,6,3
130810,15-06-2023,08:48:53,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,8,6,3
130915,15-06-2023,09:30:53,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,9,6,3
131382,15-06-2023,13:47:54,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,13,6,3
132219,16-06-2023,09:36:58,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
132831,16-06-2023,16:12:28,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,16,6,4
133012,16-06-2023,19:56:08,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,19,6,4
133488,17-06-2023,09:44:43,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,9,6,5
134100,17-06-2023,19:16:55,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,19,6,5
134106,17-06-2023,19:34:12,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,19,6,5
134478,18-06-2023,08:36:03,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,8,6,6
134488,18-06-2023,08:40:51,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,8,6,6
134685,18-06-2023,09:55:59,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,9,6,6
134952,18-06-2023,11:44:26,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,11,6,6
135437,19-06-2023,06:31:11,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,6,6,0
135665,19-06-2023,07:53:11,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,7,6,0
135966,19-06-2023,09:29:30,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,9,6,0
136271,19-06-2023,11:22:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,11,6,0
136526,19-06-2023,15:34:18,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,15,6,0
136977,20-06-2023,08:30:54,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
137084,20-06-2023,08:58:25,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
137351,20-06-2023,10:17:03,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,10,6,1
138250,21-06-2023,09:08:41,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,9,6,2
138270,21-06-2023,09:17:08,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,9,6,2
138498,21-06-2023,10:15:10,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,10,6,2
138518,21-06-2023,10:21:23,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,10,6,2
138530,21-06-2023,10:24:32,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,10,6,2
138699,21-06-2023,12:03:04,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,12,6,2
139850,22-06-2023,13:42:35,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,13,6,3
141257,23-06-2023,17:17:42,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,17,6,4
141942,24-06-2023,10:44:56,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Saturday,10,6,5
142731,25-06-2023,07:18:19,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,7,6,6
142832,25-06-2023,07:58:33,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,7,6,6
143781,25-06-2023,19:26:40,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Sunday,19,6,6
144019,26-06-2023,08:06:31,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,8,6,0
144033,26-06-2023,08:11:19,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,8,6,0
144036,26-06-2023,08:12:38,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,8,6,0
144037,26-06-2023,08:13:11,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,8,6,0
144219,26-06-2023,09:34:43,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,9,6,0
144281,26-06-2023,09:58:56,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,9,6,0
144328,26-06-2023,10:16:53,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Monday,10,6,0
145195,27-06-2023,08:33:47,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Tuesday,8,6,1
147321,28-06-2023,19:33:39,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Wednesday,19,6,2
148206,29-06-2023,17:40:17,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,17,6,3
148219,29-06-2023,17:45:12,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,17,6,3
148620,30-06-2023,08:36:03,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,8,6,4
148641,30-06-2023,08:44:30,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,8,6,4
148765,30-06-2023,09:34:30,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Friday,9,6,4
55279,01-04-2023,12:28:36,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Saturday,12,4,5
55750,01-04-2023,18:25:57,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Saturday,18,4,5
55823,01-04-2023,19:34:03,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Saturday,19,4,5
55944,02-04-2023,10:08:23,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,10,4,6
56025,02-04-2023,11:55:36,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,11,4,6
56163,02-04-2023,13:45:34,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,13,4,6
56253,02-04-2023,14:48:33,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,14,4,6
56338,02-04-2023,15:53:27,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,15,4,6
56399,02-04-2023,16:34:01,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,16,4,6
56451,02-04-2023,17:13:53,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,17,4,6
56470,02-04-2023,17:24:06,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,17,4,6
56638,02-04-2023,19:56:33,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Sunday,19,4,6
56878,03-04-2023,11:51:18,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Monday,11,4,0
57291,03-04-2023,17:20:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Monday,17,4,0
57482,04-04-2023,08:01:47,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Tuesday,8,4,1
58405,05-04-2023,11:14:07,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Wednesday,11,4,2
58619,05-04-2023,14:09:44,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Wednesday,14,4,2
58949,05-04-2023,18:35:31,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Wednesday,18,4,2
59085,06-04-2023,08:48:45,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Thursday,8,4,3
59445,06-04-2023,15:15:27,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Thursday,15,4,3
60318,07-04-2023,11:53:28,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,11,4,4
60358,07-04-2023,12:45:59,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,12,4,4
60420,07-04-2023,14:25:40,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,14,4,4
60619,07-04-2023,20:31:37,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,April,Friday,20,4,4
